CLUE,ANS,POS
Second-hand ,used,1
Royal mansion ,palace,3
Petty quarrel ,squabble,9
Hoodlum,gangster,2
Not far away ,nearby,2
More advanced in years ,older,2
Game bird ,grouse,3
Citrus fruit ,lemon,1
An informal toilet ,loo,6
Slanting ,oblique,5
Fibre got from goats ,mohair,2
Bacon strip,rasher,3
Is the narrator a bank clerk? ,teller,3
It holds a ship in place ,anchor,1
Deep ravines ,gorges,2
Old Testament prophet ,isaiah,2
Stellar system ,galaxy,1
Interrogate ,question,4
Find out ,ascertain,15
Imminent in a menacing way ,looming,6
