CLUE,ANS,POS
"- - Fitzgerald, singer ",ella,2
Marsupial ,wallaby,3
Woven container ,basket,1
Invalid's attendant ,carer,3
Something owed,debt,1
Easy gallop,canter,5
Go to live abroad ,emigrate,1
Gather together ,assemble,1
Cowshed ,byre,4
Foe ,enemy,1
Data manipulation program ,spreadsheet,1
Flow of air or water ,current,2
Nabokov heroine ,lolita,1
Scottish monster ,nessie,2
Young geese,goslings,2
"Bend, distort ",twist,5
Frank ,open,1
Absence of sound ,silence,1
Occasion ,event,6
Series of eight notes in music ,octave,1
