CLUE,ANS,POS,FOUND IN
Merchandise ,wares,7,Transactional wares
Baby's bed ,cot,6,Portable infant bed (bassinet or portacot)
Gentle - bland,mild,2,Mildly tasting
Fleshy part of the ear ,lobe,3,Earlobe
Son of a sovereign ,prince,4,Prince or princess
Jaffa-bearing growth ,orange tree,1,Orange tree cultivation
Highly profitable ,lucrative,1,Lucrative business
"Laurel and Hardy, . . . . and Ollie ",stan,1,Stan Laurel and Oliver Hardy - the iconic comedy duo known for their silent film slapstick antics
Imaginary place of maximum badness,dystopia,1,"Dystopia: A fictional, oppressive society plagued by social decay and suffering"
Drive ,motor,12,Motorized movement
Governing body of the Roman Catholic church ,curia,1,"However, if you are referring to an organization within the church that plays a role in governance, then ""Roman Curia"" or ""Vatican Council"" might be more appropriate answers:"
