CLUE,ANS,POS
Kingdom ,realm,1
"Japanese dish, often cooked at table",sukiyaki,5
Kind of small trout - burn it black ,char,2
Tolerate,bear,7
Cut in three ,trisect,5
Assist or encourage ,abet,20
Treeless Arctic region ,tundra,1
Escape route ,egress,10
Sea-creature resembling tortoise ,turtle,1
Spot at a distance,espy,17
Someone living off plunder,freebooter,8
Equipped with weapons ,armed,1
Of the Middle Ages ,medieval,1
Capable to be read ,legible,2
Carry ,bear,2
Prolong ,protract,4
Customs and conventions ,mores,2
Problematic ,tricky,11
Temporary period of quiet ,lull,20
Rosemary perhaps ,herb,1
Indian city ,delhi,8
Immature insect ,larva,1
"Strength, vitality ",energy,2
Seafarer ,mariner,2
Less wet,drier,2
He's the one owed the money ,creditor,1
Liable to sulking,moody,1
Wooster's valet,jeeves,1
Skull ,cranium,1
Make a speech ,orate,7
Relating to vision ,optic,2
