CLUE,ANS,POS
Cowboy film ,western,1
Giver ,donor,1
City on the Tigris,mosul,2
Male bird ,cock,3
'Beauty is in the eye of the . . . . . . . .' ,beholder,1
Largest city in Nebraska ,omaha,1
Fermented honey drink ,mead,4
Direct the eye to ,look,2
The present time ,today,2
Merchant ,dealer,1
Universal remedy ,panacea,3
Hebridean island ,islay,7
Special right ,privilege,1
Made a gift to ,presented,3
Route ,road,2
One qualified to check accounts,auditor,1
Shape of a spring ,spiral,5
Taken as one's own,adopted,1
Two squared ,four,1
Way of thinking ,attitude,6
"Concurred, assented ",agreed,1
Hades ,hell,2
Large boiling pot,cauldron,1
Margin,edge,3
"Negligent, unconcerned",careless,1
Heraldic beast ,unicorn,4
Aqualung ,scuba,8
Fifth of November ,bonfire night,1
