CLUE,ANS,POS,FOUND IN
Ignorant (of) ,unaware,20,"Unaware (of) specific knowledge, information, or facts"
Dealer in socks and stockings ,hosier,3,Footwear purveyor (with a focus on hosiery)
Large wall painting,mural,1,Grand mural
Ceremony - ritual,rite,1,Sacred rite
Lend an ear ,listen,1,Eagerly listen
Made smaller ,reduced,1,Reduced size
Greek island ,rhodes,4,"Rhodes - An ancient Greek island with a rich history, home to the Colossus of Rhodes statue (one of only seven wonders of the ancient world)."
"Muse, mull over ",consider,4,Consider carefully
Dress ,clothe,19,Dresser (a piece of furniture used to store clothes and accessories)
Pigment made from clay and iron oxide ,ochre,3,Red ochre (commonly used as a pigment and paint base)
"Surrounding, on all sides - light or temperature ",ambient,7,Bathed in ambient lighting
Look closely at lord ,peer,2,High-ranking aristocrat or peer in a feudal society
"Incidents, occasions ",events,72,Shigellosis events
Scottish landowner ,laird,3,"Laird: A Scottish term for a male landowner or nobleman, typically referring to someone in charge of a small estate."
Rear; support ,back,1,"Backbone - It literally supports the body structure, but figuratively it can also refer to someone who provides essential assistance or support in various situations."
Divisions of a boxing match ,rounds,9,"Final Four Rounds: Climactic Engagements, Endurance Trials, and Tactical Masterclasses"
Aimlessly floating ,adrift,2,Adrift without direction
Broadcast again ,rerun,14,Rerun transmission
Stopper - Irish port,cork,3,"Cork: One of the largest cities on Ireland's southwest coast, home to historic piers and an important former port."
