CLUE,ANS,POS,FOUND IN
"Uproar, brouhaha",furore,16,Furore (British English)
Cheap fruit? ,peach,13,Low price peaches
Bread browner ,toaster,15,Brown bread toaster setting (if referring to an appliance)
Differ ,vary,5,Varying
Overdue,late,2,Late submission
Swindle ,con,7,Con-game
Entice ,tempt,4,Tempting
Punctuation mark,full stop,15,Full stop (another term for period in some countries)
Fiend ,demon,1,"Devilish or demonic being in some folklore or mythology (e.g., European)."
Football official (colloq.) ,ref,1,Referee
Taut ,tight,6,Pulling tightly
Capital of the Balearic Islands,palma,1,"Palma de Mallorca (also known as Palma, Majorca or commonly just ""Palma"")"
"An opponent - opposed to party policy, etc ",anti,13,Anti-establishment figure
Speed up ,quicken,5,Quickening
Fruit of a rose ,hip,1,So here is a list of words related to rose hip:
Happening ,event,1,Current event
Soft feathers ,down,1,Downy
Ambrosia ,nectar,3,Nectarous
Side benefit ,spin-off,14,Spin-off gain
