CLUE,ANS,POS
Sea inlet ,gulf,8
Inebriated ,drunk,6
Public occasion ,event,12
"Sickness, ailment ",malady,4
"Curious, odd ",peculiar,6
"Stranger, outsider ",foreigner,2
Imaginary place where everything is perfect ,utopia,1
Watch chain ,fob,7
Out of tune,off-key,7
Figure maker ,sculptor,1
Bizet opera ,carmen,1
"Trustworthy, dependable ",reliable,1
Colouring stick ,crayon,1
Modish ,elegant,11
"Dry, parched ",arid,1
Emaciated ,skeletal,1
Gobsmacked,dumbstruck,3
Situation from which no progress can be made ,deadlock,2
Make more comprehensible,clarify,1
Alehouse,tavern,2
"Small, wild US horse",mustang,1
Strongly want ,desire,3
Stone pillar tapering towards a point ,obelisk,1
Foreign lodger doing housework,au pair,20
Person who steals things ,thief,1
A sailor's traditional song ,shanty,1
Tangible - of touch ,tactile,10
Smart or shrewd ,clever,2
Connection ,link,1
Gobsmack,astonish,1
Resign ,quit,1
