CLUE,ANS,POS
Italian resort ,rimini,19
Motionless ,static,20
Aristocratic ,noble,1
Lifted ,raised,2
"Bottles with stoppers, for serving wine or water ",decanters,5
Booted out of office ,ousted,1
Warm and cosy ,snug,1
Cock ,rooster,1
Expert ,ace,6
Everlasting ,eternal,10
Distance north or south of the equator ,latitude,1
Consume ,eat,1
Megalithic monument ,cromlech,18
Game bird ,snipe,20
"Piece of crockery, maybe flying ",saucer,1
Primary blue colour in printing ,cyan,1
Thought ,idea,1
Sullen in a peevish way,petulant,1
"'Seasonal wind in southern Asia, brings heavy rains (7)' ",monsoon,1
Reek ,stink,5
