CLUE,ANS,POS
Porch along the outside of a building ,veranda,2
Human whose body has been taken over by machines ,cyborg,1
Tasmanian capital,hobart,1
Legal proceeding brought by one party against another,action,4
"Overturn, disturb ",upset,1
Build ,erect,2
Counterfeit ,fake,2
Outlook or aspect,prospect,7
Citrus fruit ,lemon,2
Famous novel by F Scott Fitzgerald 'The Great . . . . . .' ,gatsby,1
Occuring twice a year ,biannual,1
Prepare for publication ,edit,1
Highest point (of orbit) ,apogee,3
Amaze ,astound,5
Concealed like bride's face? ,veiled,1
Spice ,cumin,12
Half-melted snow ,slush,1
