CLUE,ANS,POS
Large waterbird ,goose,2
Absorptive process ,osmosis,8
One bringing charges ,accuser,3
Underside,bottom,1
Dispute (a statement) ,challenge,1
Pill - stone ,tablet,2
Smoke-stack ,funnel,2
Mongrel - cross,hybrid,5
One that eats everything ,omnivore,1
Possibly,maybe,1
Painful heart condition ,angina,1
European river ,danube,1
Articulate ,eloquent,2
Shaving foam ,lather,1
Unchanging in pitch ,monotone,1
Jump suddenly ,leap,7
(Of voice) rough and harsh ,hoarse,5
Iran's capital ,tehran,1
Exclamation of misfortune ,alas,1
Temporarily inactive ,dormant,1
Blacksmith's block,anvil,1
