CLUE,ANS,POS
"Admittance, entree ",access,2
Alter ,change,1
Split ,separate,4
"Support, maintain ",uphold,5
Niggardly ,stingy,3
"Bolstered, sustained ",supported,8
One shoots from a concealed place ,sniper,2
Cadaverous ,gaunt,17
Device for opening or closing a circuit,switch,1
Summer trousers ,shorts,1
Large airship ,zeppelin,1
Legally responsible ,liable,2
Not sellable ,unmarketable,3
"Peers, matches ",equals,2
Fly larva ,maggot,1
"Mindless, pointless ",senseless,10
Petty quarrel ,spat,1
Ring-doughnut shape ,torus,1
North African city ,tunis,3
Haitian city,port-au-prince,1
Desert illusion ,mirage,1
Accepts as true ,believes,1
Mechanical man,android,2
