CLUE,ANS,POS
Insect scientist ,entomologist,1
Science of the physiology of the nervous system ,neurobiology,1
"South-east Asian republic, capital Vientiane",laos,1
Native of Liverpool ,scouse,2
Let in ,admit,2
Frenzied ,frantic,1
Bent upon one sole purpose,single-minded,1
Marine mammal ,walrus,6
Group of soldiers ,platoon,2
Attractively small ,petite,2
Well educated and knowledgeable ,learned,4
Oppressive ruler ,tyrant,1
Awake and watchful ,alert,1
Igneous rock ,granite,2
London centre of diamond trade,hatton garden,3
Happy ,joyous,3
Of evil repute ,infamous,3
Enrich with gas to breathe ,oxygenate,1
