CLUE,ANS,POS,FOUND IN
A cloche (anag) - spiral cavity of the inner ear,cochlea,3,"Cochlea - This isn't an exact anagram of ""cloche,"" but it is the correct term for the spiral cavity of the inner ear where sound vibrations are transformed into electrical signals that can be interpreted by the brain."
Concerning home affairs ,domestic,1,Domestic policy
Lady Hamilton's admiral lover ,nelson,3,"Lady Hamilton's admiral lover - This clue refers directly to ""Lord Nelson,"" who was known as Admiral Horatio Nelson, the famous British naval commander and reportedly had an affair with Emma Hart, also known as Lady Hamilton."
Surpass ,excel,12,Excel in
Piece of reckless or mischievous conduct ,escapade,12,Escapades
Breed of horse ,arab,1,Arabian
"Franz ....., Czech author of 'The Trial' ",kafka,4,"Before his death, he instructed that all of his unpublished works should be destroyed; however, his friend and literary executor Max Brod famously ignored these instructions and instead edited and published the manuscripts Kafka left behind, which included ""The Trial,"" ""The Castle,"" and ""Amerika."" Without this act, Kafka'cued by Franz Kafka."
Spring back ,bounce,4,Bounce-back ability
Of the skin ,dermal,6,Dermal shield
Hitchcock film ,the birds,5,The Birds (1963)
Moroccan stew cooked in a pot with a conical lid ,tagine,9,Preserved lemons in a tagine
"- Blyton, children's writer ",enid,1,Enid Blyton
"American state, capital Montgomery ",alabama,1,Alabama - The U.S
Narrow runner for the snow ,ski,3,Skis
Statement of transactions and costs ,account,5,Accounting ledger
Hearth ,fireplace,2,Fireplace (the most common modern equivalent)
"English poet, diplomat and customs official ",chaucer,1,Geoffrey Chaucer
Shop ,grocery,5,Grocery shop
Vedic hymn ,mantra,2,Yajur mantra
