CLUE,ANS,POS
Downward path ,descent,3
The animal said to be stubborn ,mule,1
Areas for shooting practice ,ranges,1
Great sorrow at someone's death ,grief,2
Young animal,calf,1
Marvellous ,superb,5
Small bird ,wren,9
Advertising booklet,brochure,1
"Motionless, inactive ",still,9
Gain ,benefit,10
Meddle ,interfere,1
Soaked ,drenched,1
"Small, light boat ",canoe,13
Plate protecting the skin of fish and reptiles,scale,1
Inflates for posh people ,swells,5
Young sheep ,lamb,1
Makes smaller,reduces,4
Singing to pre-recorded backing tracks ,karaoke,1
Lack of anything being done ,inaction,6
Despicable type (of insect?) ,louse,9
West African river ,niger,1
Exclusive control of something ,monopoly,1
