CLUE,ANS,POS
Russian dictator ,stalin,1
Lie on surface of water,float,1
"Going on and on, interminable ",endless,1
Latin poet ,virgil,1
Male fertilising organ of flowering plants ,stamen,3
"With tender, nostalgic or sad feelings ",sentimental,2
Tail vertebrae ,coccyx,2
Firmly fixed or free from uncertainty ,secure,1
Flee ,escape,1
"Informally, an important person - sounds loud ",big shot,7
Winter sport ,skiing,1
Ownership ,possession,2
Lloyd Webber musical set in Argentina ,evita,1
Accessible to all ,public,2
It connects points of equal air pressure ,isobar,6
Fungus used in baking ,yeast,1
Asian country ,india,3
