CLUE,ANS,POS
Hang around ,loiter,1
"About, here and there ",around,2
Disgorged ,ejected,3
Religious man ,monk,2
A stand in a market-place ,stall,1
Place of religious seclusion,cloister,15
"Functional, handy ",useful,6
Leading article ,editorial,2
Conceal ,hide,5
Boundary; maximum ,limit,1
Frame of vehicle ,chassis,1
Card game ,canasta,10
Adhesive - muggy,sticky,1
Baby frogs ,tadpoles,1
Modify ,alter,1
Part of a billiard table,pocket,4
Representative; token ,symbolic,2
Nearer ,closer,1
Requiring hard work ,arduous,9
Crustacean ,crab,2
