CLUE,ANS,POS,FOUND IN
Melt ,dissolve,5,Dissolved
Operatic ego ,diva,13,Personality of a diva
Animal with two feet ,biped,1,"Bipedal (describing an animal that typically has two feet for walking, such as humans or birds)"
Calif. university; Irish philosopher ,berkeley,1,"University of California, Berkeley (UC Berkeley)"
Developing in small steps ,gradual,1,Gradual progression
Like lawns or pasture ,grassy,13,Grassy expanse
Leave out or neglect ,omit,11,Omit unintentionally
"Smooth, glossy ",sleek,26,Sleek surface
Pupil - erudite person ,scholar,1,Scholarly student
Fraud ,deceit,1,Deceitful act
Bomb fragments,shrapnel,2,Shrapnel pieces
Give fresh life to ,renew,6,Boldly renewed aspirations
Cairo landmarks ,pyramids,1,Pyramids of Giza
Venom ,poison,1,Poisonous bite
