CLUE,ANS,POS
Cloak-and-dagger ,secret,4
Man-made jet of water ,fountain,4
T; Argentinian dance ,tango,1
Christmas decoration ,tinsel,2
Season ,spring,1
Go away ,depart,1
Musician's aid for pitch ,tuning fork,4
Radioactive metallic element ,radium,3
"Constraint, coercion ",duress,1
Took a secret look ,peeked,2
Extreme fear ,terror,2
Defame falsely,libel,1
Cut down on ,reduce,1
Weep ,cry,1
Busy insects ,ants,1
Feeling guilt or remorse ,ashamed,10
Hot condiment ,mustard,4
Bird (of peace?) ,dove,1
