CLUE,ANS,POS,FOUND IN
Heated discord,strife,16,Warming strife
Hang (provocatively) ,dangle,1,Dangle provocatively
'Many are called but few are ...' ,chosen,3,Few and chosen ones
Narrow road ,lane,7,Cramped lane
Baleful ,ominous,5,Ominously threatening
Cheap and poorly made ,shoddy,12,Shoddy construction
Concern or curiosity ,interest,12,Interested in exploring possibilities
Young geese ,goslings,1,"Goslings: Juvenile geese, typically under one year old."
Air-filled bag ,balloon,1,Puffy balloon
Children's periodical ,comic,1,"Kids Zone: A popular children's magazine filled with fun activities, puzzles, games, comics, and informative articles on various topics like science, nature, and arts"
Closely compacted ,dense,1,Dense packing
Trainee officer ,cadet,2,Cadet in the police academy
Achieve successfully ,accomplish,1,Accomplished
Peak (of cap); be very full ,brim,8,Brimming to the top
Ovine animal-keeper ,shepherd,1,Shepherdess: A female sheep farmer or shepherd who tends her flock.
Hold spellbound ,enthral,4,Enthralled
French spa town,vichy,1,Spa de Vichy
Between red and yellow ,orange,3,"Crayola's ""orangey"" color"
Richard . . . . . . composer of 'The Flying Dutchman' and 'Lohengrin' ,wagner,1,Richard Wagner
Metal joint,weld,8,Welded seam
"Call on, go to see ",visit,7,Visit a particular location or establishment
