CLUE,ANS,POS
Move unsteadily (like a jelly?),wobble,1
Surpass - overshadow - excel,outdo,1
One serves at table ,waiter,1
Long-winded ,prolix,2
Small enclosed space,cubbyhole,4
The art of growing ornamental dwarfed plants ,bonsai,1
Baby frogs ,tadpoles,1
Level a charge against ,accuse,1
Tiredly ,wearily,3
Of regions around the North Pole ,arctic,1
Shouting ,yelling,1
Installer of mains-powered equipment ,electrician,1
"Concepts, notions ",ideas,1
Admission ,entry,4
Young falcon ,eyas,1
100 years ,century,1
Acclaim ,praise,1
Of little importance ,trivial,1
Hitch ,snag,4
Diplomatic messenger ,envoy,1
Fossilised resin ,amber,1
Graduates of a college ,alumni,1
