CLUE,ANS,POS
Blemish ,scar,10
Feeling loss ,mourning,3
"Memento, keepsake ",souvenir,8
Interior ,internal,2
Celtic language,irish,1
Plug for a cask's vent hole ,spigot,3
Not awake ,asleep,1
Butterfly/moth larva ,caterpillar,1
"Warranty, pledge ",guarantee,1
Latin American ballroom dance ,paso doble,5
African language ,zulu,4
Reptile with shell,tortoise,2
Spud ,potato,1
Hand-beaten drum ,tom-tom,1
Made better in quality ,improved,1
Fur trimming on royal robes ,ermine,1
Stench ,reek,4
