CLUE,ANS,POS,FOUND IN
Quick photo ,snapshot,2,On-the-spot snapshot
Of a horse ,equine,1,Equine species
Fishing boat; vagrant,drifter,11,Drifter in the oceanic expanse
Long pillow ,bolster,6,"Lengthy, soft bolster"
One who is owed,creditor,7,Creditor's customer
Circus controller ,ringmaster,3,Chief Ringmaster
Follower of Haile Selassie ,rasta,4,Devotee of Rastafarianism
Announce ,proclaim,2,Proclaim openly
Period of history ,age,1,"Renaissance: A period marked by a revival in art, literature, science, and humanism following the Middle Ages."
Public sale to the highest bidders ,auction,1,"Auctioneer's call: ""Sold to the highest bidder"""
Mythical female warriors of Scythia ,amazons,1,"Amazons: A legendary tribe of powerful, independent women warriors who were said to inhabit the ancient kingdom of Scythia in Eastern Europe"
Cut of meat from between rib and haunch ,loin,7,"Beef tenderloin end or flap steak (depending on specific regional terminology, as some might consider a portion near the hindquarter but not strictly in the rib-haunch area)"
