CLUE,ANS,POS
Baby's bed ,cot,3
Filaments of a spider's web ,gossamer,5
Instrument for viewing at a distance ,telescope,1
Legal summons ,writ,8
Gentle - bland,mild,12
Son of a sovereign ,prince,1
Over the moon ,ecstatic,1
Ways out ,exits,2
Highly profitable ,lucrative,1
Just one - fish ,sole,1
N. American native ,apache,1
Not able to be seen ,invisible,1
Contended or debated ,argued,3
Involving two things ,binary,1
Yorkshire river ,ure,9
Epic poem ,iliad,1
Vibrations ,tremors,3
Of Oxford (University) ,oxonian,1
Soak through,permeate,20
Governing body of the Roman Catholic church ,curia,7
