CLUE,ANS,POS,FOUND IN
Lady of the night before ,eve,5,Evening escapades
Apertures in the eye ,pupils,13,Ocular canaliculi: Small channels within the eye tissue that might be involved in drainage but are generally considered less visible than other apertures like pupils.
Precious stones,gems,1,Gemstone
Arsonist ,pyromaniac,8,Suspected pyromaniac within a community
"Unit of magnetic flux, composer ",weber,1,"Weber (Wb): Named after the German physicist Wilhelm Eduard Weber, this is the standard unit for measuring magnetic flux in the International System of Units (SI)"
Small role for a well-known actor,cameo,14,Cameo appearance (even if small)
Disastrous destiny ,doom,3,Doomsday scenario
A very black colour of black ,jet,11,Jet-black
Out of breath ,puffing,4,Huffing and puffing
For a single time only ,once,4,Once-in-a-lifetime event
"It causes something to happen, in chemistry say ",catalyst,13,Enhance reaction rate (when referring to a catalyst)
Turn sharply ,veer,17,Abruptly veered
Goods being transported ,cargo,5,Freight cargo
Petition ,request,1,Requesting petitioner's name: Signatory
Exceed,surpass,1,Surpassing limits or expectations
