CLUE,ANS,POS,FOUND IN
"Of fruit, skinned ",peeled,1,Peeled apple
Slimy substance ,goo,6,Gooey substance
Wait in line,queue,1,Queued up
Wife of Ferdinand V ,isabella,3,Isabella I of Castile
Wages ,pay,3,Paycheck
Stage play ,drama,3,Dramatis Personae
Extreme fear ,terror,6,Paralyzed by terror
Believed to be guilty but without proof,suspected,2,Suspected individual
Lethargic ,languid,16,In a languid state
Of the nose ,nasal,5,Nasal cavity
Burnt residue ,ash,1,Ashes
Entrance to warren,rabbit hole,1,Rabbit hole entrance
Witch's cat is well acquainted ,familiar,5,Familiar with magic
Jeeves' employer ,wooster,2,Bertie Wooster
Swell ,balloon,14,Inflated balloon
Cheroot ,cigar,3,Traditional Indian cigarette
Map-line showing places with equal air pressure ,isobar,1,Isobaric line
Caesar's year planner ,julian calendar,2,"Kalends III Quinctiliaribus (Julian calendar, March 7th)"
Small biting fly,midge,4,Biting midge
Bony outgrowths on the heads of some animals ,horns,7,"Horns (in some species, like deer or goats)"
Make more concentrated ,condense,6,Condensed
Mankind ,human race,4,The human race
Depart; permission ,leave,12,Authorized leave
Earnest request ,plea,2,Heartfelt plea
"Desire or liking, for power or food ",appetite,12,Ravenous appetite (when used metaphorically)
Fearful expectation ,dread,3,Impending dread
Recreate (past event) ,reenact,14,Past reenactment/recreation of an event
