CLUE,ANS,POS,FOUND IN
This doctor deals in political publicity ,spin,16,Spin Doctor (colloquial term)
Pig's foot ,trotter,7,Hog-trotter (archaic)
Rider's seat ,saddle,4,Saddle placement
Shout ,yell,1,Yell loudly
Traverse ,cross,2,"Cross country: Describes traveling across regions within a country, often through various terrains and landscapes."
Social insect ,ant,1,"Ant: A small social insect known for its highly organized colonies, cooperative behavior, and division of labor among workers, soldiers, and reproductive individuals called queens."
Simple way to secure two rope ends,reef knot,5,"Square Knot (Reef Knot): Tie an opposing pair of half hitches to join the two ropes securely, commonly used in sailing and camping."
Be,exist,11,Exist (in philosophical discussions about being)
"Bag, pouch; cyst ",sac,1,Sacklike
Cleric ranking just below a priest in Christian churches,deacon,1,"Deacons are ordained ministers who play an essential part in liturgical services and church administration, but they hold a rank below that of priests (or presbyters)."
Colour ,blue,14,"Cool colors (blue, green)"
Making clothes ,tailoring,1,"Tailoring: The act or art of making, fitting, and altering clothing."
