CLUE,ANS,POS
Facet ,aspect,2
Energy units ,calories,1
Egyptian canal ,suez,1
Fortified wine ,port,1
Zodiac sign ,taurus,2
Baltic state ,estonia,3
Cos lettuce ,romaine,1
Religious violation ,sacrilege,3
Be present at ,attend,1
Hair cleaners ,shampoos,1
Mime on tap in children's show ,pantomime,1
Manage somehow,make do,3
"Lady Macbeth: ''Out, damned . . . .!'' ",spot,1
Chinese dynasty -- Flash Gordon's foe ,ming,1
Domesticated birds,geese,4
South West Africa,namibia,1
Tension ,stress,1
Sale of assets ,disposal,2
Raised strip ,ridge,1
