CLUE,ANS,POS
Clamorous ,noisy,4
A long arduous march ,trek,1
Unpleasant ,nasty,6
It's thrown in a field event ,javelin,2
Agreement ,harmony,2
Official procedure ,protocol,1
Underground passage ,tunnel,1
Plenteous ,ample,4
Roman emperor ,nero,5
Militant proponent,zealot,1
Mediterranean island ,cyprus,5
"Hot and bothered, rattled",flustered,1
Forever ,always,2
Sameness ,monotony,12
Indian prince ,rajah,3
Be there ,attend,2
Prevents or hinders passage ,obstructs,16
Poison ,toxin,1
"Guarantee, promise ",assure,1
