CLUE,ANS,POS,FOUND IN
"George _______, nom de plume of Eric Blair",orwell,1,Orwell (George Orwell was a pen name used by the author Eric Arthur Blair.)
Dexterity ,skill,3,Skillfulness
Old song 'Auld . . . . Syne' ,lang,1,Auld Lang Syne
Be exceptionally good ,excel,19,Excellent
Not in fashion ,out,1,Outdated
"Surgical thread, seam ",suture,2,Sutures
Device to reduce vibrations ,shock absorber,4,Shock absorber (particularly in automotive context)
Private in the British Royal Engineers ,sapper,3,Sapper (specialist soldier)
Breadwinner ,earner,2,Main earner
Deliberate ,conscious,5,Conscious choice
