CLUE,ANS,POS
Arab ruler ,emir,1
Wearing of clothes designed to give an impression of authority,power dressing,13
Moneylender who charges excessive interest ,usurer,1
Card game with four players ,bridge,1
Impels to be plain ,simple,1
Small food fish ,sprat,3
Greek god of wine and ecstasy ,dionysus,1
Inequitable ,unjust,6
Wimbledon game ,tennis,1
Going too fast ,speeding,3
Fire-raising crime ,arson,1
Overwhelming fear ,panic,1
Dependent (on someone or something) ,reliant,6
The state of being alone ,solitude,3
Boiling water vapour,steam,1
Lustful woodland god ,satyr,4
Carve a statue ,sculpt,1
Generally liked ,popular,1
