CLUE,ANS,POS
Elgar (anag),large,1
Bursary ,grant,2
Medicine given for its psychological benefit alone,placebo,1
Choose ,select,1
Stretch ,extend,1
Likeness of a person ,portrait,1
Branch of mathematics,geometry,2
What cows chew ,cud,1
Keepsake ,memento,1
"Cloth, material ",fabric,1
Band crew member ,roadie,14
"Annul, revoke ",repeal,4
Able to be taken up ,adoptable,10
Feedback ,reaction,13
Sister of Osiris ,isis,1
Native of Calcutta region ,bengali,1
Chum ,pal,13
A case or example of something ,instance,1
Songbird,thrush,5
Changing direction ,turning,3
