CLUE,ANS,POS,FOUND IN
Insinuate ,imply,2,Imply indirectly
Add by conquest or occupation,annex,1,Annexed territories
Curiously ,oddly,11,Oddly captivating
Take goods from (ship) ,unload,8,Vessel unloading operation
Flying horse of myth ,pegasus,1,"Pegasus - A legendary winged stallion from Greek mythology, known for its majestic flight abilities."
State in eastern Germany ,saxony,15,Lower Saxony (Niedersachsen in German)
Small square tile used in mosaics ,tessera,1,Tesserae
Effervescence,fizz,3,Fizzing
Usher in ,introduce,2,Introduce or present someone
Deep regret ,remorse,12,Wrought with remorse
Once a woman in the Royal Navy ,wren,2,"Wren (Women's Royal Naval Service, now known as the Royal Navy Women' Written By AI Language Model"")"
Immoderate eater ,glutton,2,Gluttonous
Personal teacher ,tutor,9,Experienced tutor
Gain knowledge ,learn,3,Learn new facts
White coloured,chalky,8,Chalky tint
US horse race,kentucky derby,4,Kentucky Derby competitors
"Dazed or unconscious condition, sometimes caused by alcohol ",stupor,11,Alcohol-induced stupor
