CLUE,ANS,POS
"Disclose, make known",reveal,1
Helical shape ,spiral,6
Garish ,loud,14
Rub out ,erase,1
Causing death ,lethal,1
Harsh authoritative order ,diktat,4
Cultivate ,nurture,1
Do away with ,abolish,4
Spooky ,eerie,3
Loud harsh cry as of parrot or chicken ,squawk,1
Diminutive inhabitant of Hundred Acre Wood ,roo,1
Secret political clique ,cabal,1
Fanciful thoughts ,whimsy,8
An up-slope ,ascent,1
Sidewalk ,pavement,1
Prize ,trophy,2
Accumulate ,hoard,4
Useful thing,asset,2
Representations or reflections ,images,2
Capital of Sweden ,stockholm,1
Extra-terrestrials ,aliens,1
Place or set apart ,isolate,1
Aubergine ,eggplant,1
"Eg, arras, Gobelin ",tapestry,1
Old Nick ,satan,4
