CLUE,ANS,POS
Prolonging vowel sounds in speech ,drawling,1
Sycophant ,toady,4
"Rue, repent ",regret,1
Route ,path,1
Rich fabric ,velvet,1
Easily sacrificed ,expendable,1
Nocturnal bird ,owl,1
Sicilian volcano ,etna,1
Imaginary white horse with long horn ,unicorn,1
Pier ,jetty,6
Drug reducing cholesterol,statin,1
Repair ,mend,1
Central mass of a cell ,nucleus,1
Feline shriek ,caterwaul,12
Motionless ,static,19
Nuclear ,atomic,1
Artificial language ,esperanto,2
A tooth on a wheel ,cog,1
Remember ,recall,1
