CLUE,ANS,POS,FOUND IN
"27th US president, William",taft,1,"Taft (his last name, as he was the 27th President)"
Lady with guests,hostess,1,Hostess - This is commonly used to describe a lady who entertains guests at her home or event.
Form of Buddhism ,zen,4,"Zen (Japanese school emphasizing meditation, known as ""Zazen"")"
Large strong bags,sacks,5,Haversacks
Perform exceptionally ,excel,9,Distinguished excellence
State of southwest US ,arizona,11,"Tucson, Arizona climate"
Chop with an axe ,hew,11,Hewn (past participle of hew meaning cut with an axe or sharp tool)
Bushy-tailed rodent ,squirrel,1,Squirrel (most commonly associated with bushy tails)
Uprising ,rebellion,1,"It can be characterized by protests, rebellions, or revolutions and is often driven by common dissatisfaction among the populace with their leaders or current conditions."
eg Pooh ,bear,4,Bears fame as a literary figure
