CLUE,ANS,POS,FOUND IN
Stingy hoarder ,miser,2,Miserly
Thin and metallic in sound ,tinny,6,Tinny (relating to the thinness of a metal)
Christian body noted for social work and bands ,salvation,1,"Salvation Army: A worldwide Christian organization known for its charitable works, including disaster relief, addiction rehabilitation, financial counseling, youth services, and the iconic red kettle bell-ringers during the holiday season."
Young swan ,cygnet,17,Cygnet (a colloquial term for a young swan or swanling used in various cultures)
Hitchcock's speciality ,suspense,1,Master of suspense
Mail ,letters,10,Packet of letters and documents
One eighth of a gallon ,pint,13,A pint's share (comparing 1/8th to a smaller fraction commonly used in beverages measurement)
"Speak indistinctly, as a drunk might ",slur,2,Slurred speech
Of cattle ,bovine,1,Bovine (adjective relating to cows or bulls)
Wholly engrossed ,absorbed,1,Completely absorbed
Of little weight ,light,1,Lightweight
Building with many storeys,high-rise,3,High-rise structure
Water bird ,grebe,3,"Aquatic avians with webbed feet: Grebes, cormorants, pelicans"
Commercial vehicle ,van,6,Cargo van
Subject ,topic,3,The topic revolves around the consequences and impacts of not having enough food intake or access to sufficient nourishment for one's body and well-beraning.
Bacterium causing sore throats etc ,streptococcus,1,"Streptococcus pyogenes: The primary bacterial cause of strep throat, which can lead to sore throats among other complications."
