CLUE,ANS,POS
Show,display,1
Occupant ,resident,2
Nevertheless ,even so,11
"Extinguish, wipe out ",eradicate,4
'Many are called but few are ...' ,chosen,1
One thought guilty of a crime,suspect,19
Fianc?(e) - proposed ,intended,5
Still mysterious despite investigation,unexplained,11
Narrow road ,lane,1
Baleful ,ominous,3
Concern or curiosity ,interest,9
Young geese ,goslings,1
Air-filled bag ,balloon,1
Closely compacted ,dense,4
Removed contents,emptied,14
Remove material from a riverbed ,dredge,1
Extra payment ,bonus,1
Achieve successfully ,accomplish,1
Roman goddess ,venus,1
Ovine animal-keeper ,shepherd,2
French spa town,vichy,2
Between red and yellow ,orange,1
1979 US film about Vietnam,apocalypse now,1
Submarine's eye? ,periscope,1
Richard . . . . . . composer of 'The Flying Dutchman' and 'Lohengrin' ,wagner,3
"Call on, go to see ",visit,1
Wash ,bathe,10
"Verify, examine ",check,4
Best possible,ideal,2
