CLUE,ANS,POS
Slaughterhouse ,abattoir,1
Not harmed ,unhurt,12
"Animate, encourage",inspire,7
Fruit tree trained to grow against a wall ,espalier,1
"A fast warship, sounds leisurely ",cruiser,2
Magnify,enlarge,2
Chess piece and one of the clergy ,bishop,1
A mixture of rain and snow ,sleet,5
Big and roomy ,spacious,1
Pig's noise,oink,1
Ethical ,moral,8
Land of the tzars ,russia,1
American poet and mystery writer,edgar allan poe,1
Part of the eye ,retina,5
Deep red gem stone ,garnet,2
Antipodean country ,new zealand,2
