CLUE,ANS,POS
Archer ,bowman,1
Acute pain of the nerves ,neuralgia,2
Hair dye ,henna,1
Laughable ,preposterous,6
Look after ,nurse,9
Reaching a destination ,arriving,1
The whole (of a thing) ,totality,2
Relating to more than one branch of study ,interdisciplinary,1
Terrace ,patio,2
"Ferocious, savage",fierce,1
Front part of a ship ,bow,1
Elevation above sea-level ,altitude,1
Horse rider ,jockey,2
Muscular spasms and pains ,cramps,1
Disobey ,defy,1
Covered walkway in religious establishment,cloister,4
Break out ,erupt,1
