CLUE,ANS,POS
Magnetic force ,attraction,1
"Inclination, propensity ",tendency,1
Observed - famous,noted,2
Carve in relief ,emboss,14
Capital of Japan,tokyo,1
Single parts of a whole ,units,7
Powerful portable radio and cassette player ,boombox,2
"Brought up, propagated ",bred,8
Dismantle ,take apart,2
Hole in tooth ,cavity,1
High official in former Ottoman Empire ,vizier,9
Fossilised resin used in jewellery,amber,1
Male sex hormone,testosterone,1
Etch,inscribe,3
Relating to punishment ,penal,2
Animal trail ,spoor,3
Hairpiece ,toupee,2
Chastised ,punished,12
Evacuation ,exodus,2
Yellowish fossil resin ,amber,2
Actor's part ,role,1
Cereal used for making whiskey ,rye,4
Example or single occurrence of something ,instance,1
Ridge of sand ,dune,1
Unit of electric power,watt,1
