CLUE,ANS,POS,FOUND IN
Helical shape ,spiral,2,Spiral staircase
Garish ,loud,2,Loud and tasteless ornamentation
Smoothing with heat ,ironing,19,Ironing clothes with heat and steam
Fullness ,satiety,10,Satiety (the state of being fully sated)
Do away with ,abolish,7,Abolish without exception
Loud harsh cry as of parrot or chicken ,squawk,4,Grating squawk
Secret political clique ,cabal,5,Back-room cabal
An up-slope ,ascent,2,Ascent path
Prize ,trophy,9,Respected trophy
Hoist; wading bird ,crane,12,"Crane (some species of cranes are known to be found alongside water bodies, though they are not strictly classified as wading birds)"
Matrix; arrange ,array,18,"Matrix in computing context (to store data): Data structure, Storage array"
Useful thing,asset,2,Valuable asset
Later on ,after,7,Afterwards
Place or set apart ,isolate,4,Isolated
Aubergine ,eggplant,1,"Eggplant - The most common term for this purple-hued vegetable, widely used in various cuisines."
Stone worker ,mason,2,"Stonemason - skillfully crafts, shapes, and repairs stone structures"
"Eg, arras, Gobelin ",tapestry,1,Tapestry-like
