CLUE,ANS,POS
Reject disdainfully ,spurn,9
Place of worship,temple,1
Threadlike strands growing from the skin ,hair,1
Jutting part of lower jaw,chin,1
Sailor from the Arabian Nights ,sinbad,9
"Ancient Asian city, now in Jordan ",petra,1
Pulchritude,beauty,1
Took a loan of ,borrowed,1
Natural gift ,talent,1
Blown-up photo ,enlargement,1
Treatment centre ,clinic,2
Wool from long-haired goats ,angora,1
State of southern US ,alabama,1
Fairground's pink confection,candy floss,3
"Jeffrey, bowman? ",archer,1
Hoodlum ,thug,1
A persuasive swindler ,con man,16
Concerted operation to sully someone's name,smear campaign,4
Countrified,rural,1
"Implement for writing, drawing etc",pencil,2
Animal entrails ,offal,9
Utilises ,uses,2
Means of detecting and locating distant objects,radar,1
Judging panel ,jury,1
Modern Constantinople ,istanbul,1
