CLUE,ANS,POS,FOUND IN
Quantity of unfinished work ,backlog,6,Backlogged items
"English poet, d.1998 -- husband of Sylvia Plath ",hughes,1,Ted Hughes
Trapped ,snared,2,Ensnared
Pot and drum ,kettle,1,Kettle-drum pairing
Family ,kin,1,Kinship
Performance of music by a soloist ,recital,2,Individual recital
Polish composer of much piano music ,chopin,1,Frederic Chopin
Colour it's healthy to be in ,pink,11,Peachy pink (indicating good circulation)
Varied much prized flower ,orchid,1,Orchidaceae (family of diverse flowers)
Film ,movie,3,Movie scene
Part of an ear,lobe,3,Earlobe
Agreement ,accord,7,Accordant
Juvenile,teenage,18,"Teenager (older juvenile, but still not an adult)"
Tight-fisted person ,miser,4,Miserly
Move downwards ,descend,1,Descending staircase
eg the Scillies ,isles,2,Rocky isles
