CLUE,ANS,POS,FOUND IN
Agra tourist attraction ,taj mahal,1,Taj Mahal - The iconic ivory-white marble mausoleum and one of the most famous structures globally.
Qualified - expert ,able,6,Knowledgeable
Automatic machine ,robot,2,Robotic arm
Desiccating ,drying,2,Drying out
Bunk ,berth,3,Berth (on which a bunk may be installed)
Dead ,extinct,10,Extinct (for non-animals)
Brigham Young state ,utah,1,"He led a group of Mormon pioneers across the United States to settle in the Salt Lake Valley in Utah, which they did without federal assistance or authorization at the time."
Patois ,dialect,1,Creole dialects
Impose a penalty ,punish,10,Inflict punishment
Hazel nut ,filbert,2,Filberts (a common name for hazelnuts)
Take small bites from ,nibble,2,Nibbles
Dark-red fruit ,plum,22,Indian plum
