CLUE,ANS,POS,FOUND IN
Non-professional ,amateur,1,Amateurish
Suave ,urbane,8,Urbanely elegant
Unsafe through neglect,derelict,13,Dereliction of duty
"Annelid worm, used in medicine of old",leech,1,Leeches
Slender ,thin,7,Elegantly thin
Turkish dynasty or long cushioned seat ,ottoman,5,Ottoman (also a term for the empire and furniture style)
Plant seeds ,sow,1,Sowing
Measuring stick ,ruler,18,"Ruler (not just for length, but figuratively too)"
First tsar of Russia,ivan,2,"Ivan I (Ivan Simeonovich) (Known as Kalita - 'the Moneybag', he was one of the early princes of Moscow but not traditionally called tsar by historians.)"
Watch - intellect ,mind,11,Discerning mind
Brave guy ,hero,1,Heroic man
Breathed audibly and deeply ,sighed,4,Sighed deeply
"Orson, film director ",welles,3,Welles's Magnum Opus
Feral ,wild,1,Wildcat
Early satellite ,sputnik,1,Sputnik (the first artificial Earth satellite by USSR)
Surprise greatly or daze ,stun,1,Stunned
Seraph ,angel,1,Angelic being
'. . . . . . speaks louder then words' ,action,1,Actions
