CLUE,ANS,POS
"Reassurance, cheer ",encouragement,10
"Cunning, deceit ",guile,1
Make uneasy or cause to be worried ,perturb,9
Family,kin,1
Actual ,real,1
Place of worship ,chapel,11
Principal actor in a film ,star,1
Tedious task ,chore,1
Melancholy ,blue,18
Soon: in an abbreviated manner,shortly,1
Element in diamonds ,carbon,1
Cultivated grass,lawn,1
Peak,apex,4
Long narrow stretch of water between Africa and Arabia ,red sea,2
Manner of walking ,gait,1
"Of soldier, illegally absent - initially ",awol,19
Major period of history ,epoch,2
"Curt, terse ",laconic,4
Specifications by which something may be assessed ,standards,1
Rod used for punishment ,cane,1
Unit of data ,byte,1
Small whirlpools ,eddies,1
Comfort ,ease,6
Ten year period ,decade,1
Arrive at ,reach,2
