CLUE,ANS,POS
Largest Greek island ,crete,1
Type of nut ,cashew,5
Least fatty ,leanest,1
Without assistance ,unaided,2
More mature ,riper,4
Deliver from danger ,rescue,1
Decayed or corrupt ,rotten,1
European capital ,oslo,10
Not very good,mediocre,1
Passenger ship ,liner,2
Salad vegetable ,lettuce,1
Pluck strings ,strum,2
Three-wheeler ,tricycle,2
Precious stone ,sapphire,4
Given to bragging ,boastful,1
Bird's beak ,bill,2
Massacred ,butchered,1
Pharmacist ,dispenser,4
Tiny amount,iota,10
Tycoon ,magnate,3
Drink deeply,quaff,1
Famous battle in Texas launched by the Mexican army ,alamo,1
Wide-brimmed 23 ,sombrero,5
Evergreen tree for Gaelic men ,fir,1
Ballroom dance ,two-step,7
Within the bounds of belief,credible,1
Metal beam,girder,1
