CLUE,ANS,POS,FOUND IN
Roadside channel ,gutter,11,Hole (in the context of a ditch or gutter along the side of the road)
Largest Greek island ,crete,1,"Crete - The largest and most populous of Greece's islands, spanning over 830 square miles (2,150 km²)."
Din ,noise,7,"Din (sound) - A loud, unpleasant noise often associated with industrial machinery or construction activities."
"Irritates, annoys ",irks,2,Irksome
European capital ,oslo,12,Oslo (Norway)
Pluck strings ,strum,3,Stringsman - An old term for a musician proficient in string instruments like violin or cello.
Osteopath's technique ,manipulation,6,Osteopathic spinal manipulation
Winter weather ,snow,1,Snowfall
Hidden microphone ,bug,1,Bugging
Hill ,tor,17,Tor (a natural hill type in Scotland)
Drink deeply,quaff,3,Quaff - To drink a beverage with relish; to imbibe heartily.
Primitive aquatic plant,alga,1,Algae
Cuban leader ,castro,2,"Fidel Castro (1976-present) - A revolutionary leader, statesman, and communist icon who became Prime Minister and later President of Cuba in 1959 after leading a successful guerrilla war against Fulgencio Batista's regime."
Famous battle in Texas launched by the Mexican army ,alamo,1,Alamo - The site of a famous 1836 conflict where Texan defenders held out against Mexican troops for 13 days.
Waste away,fade,12,"Fade - Lose brightness, color, or strength gradually until it is hardly visible or noticeable."
Metal beam,girder,1,Girders
