CLUE,ANS,POS
Of horses ,equine,1
Shoe part,heel,3
Speaker's platform ,rostrum,6
Highly prized flower ,orchid,6
Allot or ascribe ,assign,1
Clothes fastener of two pieces of cloth that stick ,velcro,14
Primitive rural transport ,oxcart,1
Herb to make money ,mint,8
Watering hole,oasis,11
Large flatfish ,turbot,9
"Strict, stark ",severe,1
Passionately dislike,hate,6
Not easy to see or understand ,unclear,12
Throw down the gauntlet,dare,2
Mixed drink ,cocktail,1
Controller of aircraft ,pilot,1
Female sheep ,ewe,3
Eyelash cosmetic ,mascara,1
Capital of Ghana ,accra,1
Racing bird ,pigeon,3
Subatomic particle ,neutron,2
