CLUE,ANS,POS
Tramp ,vagrant,2
Middle Eastern dessert ,baklava,1
Formal headdress,top hat,5
"Clod, lump ",clump,4
Book of maps ,atlas,1
Inhabit ,occupy,4
Stage setting ,scenery,6
Guide ,pilot,14
Penetrate ,pierce,1
Keep in a certain state ,maintain,2
Inveterate ,habitual,2
Sphere of activity ,domain,1
"Gyrate, reel ",spin,1
Layman ,amateur,7
Liable to break easily ,fragile,1
Flower container,vase,1
(Of music) not in a key ,atonal,6
A horse's feet ,hooves,1
"Inhabit, take up space ",occupy,3
Raucous - austere - bitter,harsh,42
Lottery ,raffle,17
