CLUE,ANS,POS
Deferred ,delayed,2
Summit ,apex,1
Having no predetermined limit ,open-ended,8
"Superior, of the highest quality ",excellent,5
Relieving pain,analgesic,1
Group of nerve cells from which fibres radiate ,ganglion,1
Branch of maths ,geometry,3
Wheat-like cereal ,rye,3
Brother or sister ,sibling,1
Asking God to look favourably on ,blessing,5
"Alone, apart, detached ",isolated,1
Queasiness ,nausea,7
Spanish gypsy dance ,flamenco,1
Wreckage on sea ,flotsam,1
Country of King Zog ,albania,1
