CLUE,ANS,POS
Reject disdainfully ,spurn,5
Place of worship,temple,4
Self-service meal,buffet,1
Class of animal including spiders and scorpions ,arachnid,1
Afternoon performances,matinees,1
Jutting part of lower jaw,chin,1
"Include, absorb ",subsume,17
Sailor from the Arabian Nights ,sinbad,1
Not able to be overcome ,impregnable,4
"Ancient Asian city, now in Jordan ",petra,1
Pulchritude,beauty,1
Natural gift ,talent,1
Blown-up photo ,enlargement,1
Treatment centre ,clinic,2
State of southern US ,alabama,2
Fairground's pink confection,candy floss,5
Hoodlum ,thug,2
Turkish ,ottoman,5
Implicit,tacit,8
Countrified,rural,16
"Implement for writing, drawing etc",pencil,2
Animal entrails ,offal,1
Means of detecting and locating distant objects,radar,1
Judging panel ,jury,1
