CLUE,ANS,POS
Sprightly ,nimble,8
A cold meal ,salad,9
Typo ,misprint,10
"Equipment, clothing ",kit,3
Fight ,struggle,8
Award conferred as a mark of respect ,honour,6
Catch the breath ,gasp,1
Authentic ,real,2
Leave ,depart,1
Make stronger and hardier ,toughen,4
"Native to, eg, Cardiff ",welsh,20
Conforming to Islamic (dietary) laws,halal,1
Magic word ,abracadabra,1
Arab vessel with lateen sail ,dhow,1
Scented ointment for the scalp,pomade,5
"Fast river flows, white waters ",rapids,2
Of middling quality ,mediocre,4
Pursue quarry ,hunt,3
Whole and complete ,entire,7
Hibernian ,irish,2
"Tear, rend ",rip,4
