CLUE,ANS,POS
Calculate approximately ,estimate,13
Of birth ,natal,2
Hungarian stew ,goulash,1
Breastbone ,sternum,1
Frustrated and foiled ,thwarted,2
Aperture or opportunity ,opening,1
Direction of the rising sun ,east,1
Crown or headband as sign of sovereignty ,diadem,1
The defendant ,accused,1
"Fabric, material ",textile,2
Slightly drunk ,tipsy,1
Distance from equator measured in degrees ,latitude,1
Fluid collected by bees ,nectar,1
"Listlessness, lethargy ",lassitude,11
Annoy or irritate ,irk,8
Improvement in quality ,enhancement,1
Good enough ,adequate,5
South American river ,amazon,1
Oily ,greasy,1
A facial twitch ,tic,6
Fragrance,aroma,2
