CLUE,ANS,POS,FOUND IN
"Honourable, sincere ",honest,8,Honestly sincere
Row; level ,tier,16,First tier
Move; garment ,shift,1,Apparel shifting
Spray can ,aerosol,1,Aerosolized liquid container
Passing through the middle of Medina ,median,3,Median strip
Female red deer,hind,3,Hinds or does (slightly informal term)
A small quarrel ,spat,20,Minor spat
"Is, lives ",exists,4,Exists in a particular region or area
Heap ,mass,3,Amassed goods
Allow fresh air to circulate ,ventilate,1,Ventilated space
Feel indignation at ,resent,9,Grudging resentment
Place of execution ,gallows,3,Gallows site
Of wolves ,lupine,18,Lupine species
Fatigued ,tired,2,Tired out
Flightless bird,emu,6,Emu (large flightless bird native to Australia)
Hollywood award ,oscar,5,Golden statuette (specifically referring to the Oscar)
Beelzebub ,satan,9,Satanic tendencies
