CLUE,ANS,POS
Ill health,sickness,1
Friendly ,affable,3
Purse worn with kilt ,sporran,1
Absence of difficulty ,ease,1
Take possession of house - again ,reoccupy,3
Medical stitch ,suture,1
Influence someone deviously ,manipulate,1
Rude ,impolite,1
Creator of dance routines ,choreographer,1
Went in ,entered,1
Producing much ,prolific,1
Exercise by repeated practice -- bore ,drill,1
Wrapped around with string ,twined,6
Place to keep and exhibit objects of interest ,museum,1
Military operation to seal off (town) ,siege,2
Woodwind instrument,oboe,3
Inert gas ,xenon,5
Seat ,chair,1
