CLUE,ANS,POS
Elgar (anag),large,3
At high speed ,fast,1
Bursary ,grant,2
Choose ,select,1
"Walk along idly, take your time ",dawdle,10
Stretch ,extend,1
Contentious point ,issue,1
Branch of mathematics,geometry,2
What cows chew ,cud,19
Keepsake ,memento,1
"Cloth, material ",fabric,1
Band crew member ,roadie,20
"Annul, revoke ",repeal,2
Tell ,narrate,18
Feedback ,reaction,2
Left out ,omitted,1
"Usually, ordinarily ",commonly,7
Sister of Osiris ,isis,1
Native of Calcutta region ,bengali,1
Ship ,liner,3
Chum ,pal,2
A case or example of something ,instance,1
Songbird,thrush,4
Changing direction ,turning,3
