CLUE,ANS,POS
German tank ,panzer,1
Particles of stone/sand ,grit,8
Wide-flared trousers ,bell-bottoms,1
A group of six voices ,sextet,5
Not moving ,static,14
Small lie ,fib,1
Hot drink ,cocoa,3
Widely known and esteemed ,noted,11
Closely-stitched embroidery ,needlepoint,2
Transporting vehicle ,van,4
"Acquire, procure",obtain,1
"John, Paul, George and Ringo ",beatles,1
Extensiveness - measure ,length,16
Put an end to; ruin ,destroy,11
"Haphazard, hit or miss ",random,17
Firm - building for animals ,stable,3
Magnitude ,size,5
