CLUE,ANS,POS,FOUND IN
Ben Hur's car ,chariot,1,Charioteer
Hallucinatory state of wild excitement,delirium,13,Excitable delirium
A friendly informal conversation ,chat,1,Chatty
From the time that ,since,1,Since the beginning
Ignites or illuminates ,lights,4,Lights up
Of the same value ,equal,2,Equal in number
Book of the Bible (wrongly) attributed to Solomon ,song of songs,1,Canticle of Canticles (Song of Songs)
Ethylene glycol ,antifreeze,2,Antifreeze component
Priest's assistant,server,11,Altar server
Zodiacal bull ,taurus,1,Taurus sign
House of concubines ,harem,7,"Harem-like abode (not a direct reference, but implied in some cultures)"
Danger ,hazard,1,Hazardous
Bad luck,misadventure,5,Fortuitous misadventure (ironic phrase for bad luck)
Dorset seaside resort ,swanage,3,Swanage Bay
