CLUE,ANS,POS
Arab ruler ,emir,5
Formal written work dealing with a particular subject ,treatise,1
Had as a purpose ,intended,9
Card game with four players ,bridge,1
Mythical creatures that devour corpses ,ghouls,2
Impels to be plain ,simple,4
Small food fish ,sprat,6
Greek god of wine and ecstasy ,dionysus,1
Concurred ,agreed,1
Absence of logic ,irrationality,1
Fire-raising crime ,arson,1
Dependent (on someone or something) ,reliant,1
The state of being alone ,solitude,1
Boiling water vapour,steam,1
Playwright ,dramatist,1
Generally liked ,popular,1
Affable ,genial,8
Acceptance ,approval,1
