CLUE,ANS,POS,FOUND IN
Repeat fixture ,replay,15,Timeworn replay
Suitable ,fit,3,Adequately fitting a specific requirement
Beer manufacturer ,brewer,16,Microbrewery Owner/Founder
Seventh sign of the Zodiac,libra,4,Libra: Air Sign
Travel instantly (sci-fi) ,teleport,3,Quantum Teleportation
Brief and to the point ,concise,1,Concise explanation
German emperor ,kaiser,1,Kaiser Friedrich III
Marry ,wed,1,Wedded
Enthusiastic praise ,acclaim,12,Joyfully effusive acclaim
West African river ,gambia,4,Gambia River
Craft or container ,vessel,1,Vessel for holding liquids
