CLUE,ANS,POS
Israeli city ,tel aviv,2
Expressing sorrow for one's sins,penitent,1
Circled ,ringed,18
Establish firmly in well-defended position ,entrench,8
Leisurely walk ,amble,2
Barrel-maker ,cooper,5
"Pattern of sounds, the beat ",rhythm,3
Testimony - verification,evidence,5
Tranquillity,peacefulness,3
Show (a film) ,screen,1
Things tied together ,bundle,1
Greek goddess ,athena,5
In the direction of the Orient ,eastward,1
In the direction of ,towards,3
Male domestic fowl,rooster,1
