CLUE,ANS,POS
Italian resort ,rimini,12
"Call upon in prayer, as for assistance ",invoke,3
Child of first eight weeks in womb ,embryo,1
"Nurse, nun or relation ",sister,4
Army unit ,regiment,5
Shape produced by curve that crosses itself ,loop,1
Warm and cosy ,snug,1
Everlasting ,eternal,3
Distance north or south of the equator ,latitude,1
Megalithic monument ,cromlech,6
"Piece of crockery, maybe flying ",saucer,3
Principal actress ,leading lady,6
Primary blue colour in printing ,cyan,1
